id,user_id,kato_2,kato_2_name,kato_4,kato_4_name,kato_6,kato_6_name,form_year,labour_population,labour_constant_population,labour_labour,labour_government_workers,labour_private_labour,labour_private_ogorod,labour_total_econ_inactive_population,labour_unemployed,labour_household_size,labour_average_income_family,house_total_dvor,house_zaselen_dvor,dh_count,dx_number_ogorodov,dx_cx_land,dx_pashnya,dx_mnogoletnie,dx_zelej,dx_pastbishe,dx_senokosy,dx_ogorody,dx_sad,dx_urojai,dx_cucumber,dx_tomato,dx_potato,dx_kapusta,dx_carrot,dx_svekla,dx_sweet_peper,dx_baklajan,dx_kabachek,dx_onion,dx_chesnok,dx_redis,dx_korm,dx_fruits,kx_amount,kz_cx_land,kx_pansya,kx_mnogoletnie,kx_zelej,kx_pastbishe,kx_senokosy,kx_urojai,kx_zerno,kx_rice,kx_maslichnye,kx_korm,kx_mnogoletnie_derevo,kz_cx_land_reserve,kx_pansya_reserve,kx_mnogoletnie_reserve,kx_zelej_reserve,kx_pastbishe_reserve,kx_senokosy_reserve,infrastructure_polivochnaya_sistema_,infrastructure_polivochnaya_sistema_isused,infrastructure_polivy,infrastructure_mtm,infrastructure_mtm_isused,infrastructure_slad,infrastructure_slad_isused,infrastructure_garage,infrastructure_garage_isused,infrastructure_cycsterny,infrastructure_cycsterny_isused,infrastructure_transformator,infrastructure_transformator_isused,specialization_rastenivodstvo,animal_dvor,animal_skot_bird,animal_cx_land,animal_pashnya,animal_mnogolet,animal_zalej,animal_pastbisha,animal_senokos,animal_ogorod,animal_sad,animal_krs_milk,animal_krs_meat,animal_sheep,animal_kozel,animal_horse,animal_camel,animal_pig,animal_chicken,animal_gusi,animal_duck,animal_induk,animal_mik_total,animal_milk_cow,animal_milkrate_cow,animal_mil_kozel,animal_milrate_kozel,animal_milk_horse,animal_milkrate_horse,animal_milk_camel,animal_milkrate_camel,animal_meat_total,animal_meat_cow,animal_meat_sheep,animal_meat_horse,animal_meat_pig,animal_meat_camel,animal_meat_chicken,animal_meat_duck,animal_meat_gusi,animal_egg_total,animal_egg_chicken,animal_egg_gusi,animal_egg_perepel,animal_transformator,animal_transformator_isused,specialization_animal,noncx_sto,noncx_sto_needs,noncx_kindergarden,noncx_kindergarden_needs,noncx_souvenier,noncx_souvenier_needs,noncx_pc_service,noncx_pc_service_needs,noncx_store,noncx_store_needs,noncx_remont_bytovoi_tech,noncx_remont_bytovoi_tech_needs,noncx_metal,noncx_metal_needs,noncx_accounting,noncx_accounting_needs,noncx_photo,noncx_photo_needs,noncx_turism,noncx_turism_needs,noncx_rent,noncx_rent_needs,noncx_cargo,noncx_cargo_needs,noncx_massage,noncx_massage_needs,noncx_foodcourt,noncx_foodcourt_needs,noncx_cleaning,noncx_cleaning_needs,noncx_beuty,noncx_beuty_needs,noncx_carwash,noncx_carwash_needs,noncx_atelie,noncx_atelie_needs,noncx_others,noncx_others_needs,noncx_stroika,noncx_stroika_needs,noncx_mebel,noncx_mebel_needs,noncx_stroi_material,noncx_stroi_material_needs,noncx_svarka,noncx_svarka_needs,noncx_woodworking,noncx_woodworking_needs,noncx_others_uslugi,noncx_others_needs_uslugi,manufacture_milk,manufacture_milk_needs,manufacture_meat,manufacture_meat_needs,manufacture_vegetables,manufacture_vegetables_needs,manufacture_mayo,manufacture_mayo_needs,manufacture_fish,manufacture_fish_needs,manufacture_choco,manufacture_choco_needs,manufacture_beer,manufacture_beer_needs,manufacture_vodka,manufacture_vodka_needs,manufacture_honey,manufacture_honey_needs,manufacture_polufabricat,manufacture_polufabricat_needs,manufacture_bread,manufacture_bread_needs,manufacture_others,manufacture_others_needs,credit_amount,credit_total,credit_average_total,credit_zalog,plant_factor,animal_factor
1357,1483,39,КОСТАНАЙСКАЯ ОБЛАСТЬ,3950,КАРАБАЛЫКСКИЙ РАЙОН,395035,БОСКОЛЬСКИЙ С.О.,2023,1224,1224,610,97,513,230,614,1,2,80000,523,523,0,0,588718.0,418430.0,18435.0,150990.0,0.0,400.0,463.0,0.0,121.0,7.0,23.2,50.0,8.0,9.0,5.0,2.0,4.0,4.0,8.0,1.0,0.2,0.0,0.0,13,7000.0,6104.0,0.0,0.0,841.0,55.0,18912.0,18425.0,0.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1,1,1,1,1,1,,523,315,0.0,418430.0,18435.0,150990.0,0.0,400.0,463.0,0.0,1097,0,1870,44,115,0,294,5325,257,200,53,738.0,738.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,10.0,8.0,3.0,7.0,0.0,1.0,1.0,1.0,90,90,0,0,1,1,,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17250000,8625000,2.0,17.44,17.33
1358,1484,39,КОСТАНАЙСКАЯ ОБЛАСТЬ,3950,КАРАБАЛЫКСКИЙ РАЙОН,395037,БУРЛИНСКИЙ С.О.,2023,791,791,480,101,379,219,311,4,3,70000,247,247,0,0,187128.0,117086.0,29170.0,40650.0,0.0,0.0,222.0,0.0,77.0,5.0,5.0,55.0,3.0,2.0,2.0,1.0,1.0,1.0,0.5,0.2,0.1,0.0,1.0,16,6914.0,5591.0,0.0,0.0,1323.0,0.0,4534.0,4323.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1,1,1,1,1,1,,247,119,0.0,117086.0,29170.0,40650.0,0.0,0.0,222.0,0.0,580,0,1260,11,327,5,14,2232,445,23,40,369.0,369.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4,20.0,12.0,19.0,1.0,0.3,1.0,0.1,1.0,332,332,0,0,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0,126000,24.0,20.21,22.59
1359,1485,39,КОСТАНАЙСКАЯ ОБЛАСТЬ,3950,КАРАБАЛЫКСКИЙ РАЙОН,395039,С.А.ЛЕСНОЕ,2023,452,452,346,45,301,53,106,5,3,140000,205,128,0,0,177515.0,157330.0,15050.0,5010.0,0.0,0.0,125.0,0.0,21.0,1.0,0.7,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,2.0,0.0,6,3323.0,2869.0,0.0,0.0,454.0,0.0,2000.0,1370.0,0.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1,1,1,1,1,1,,142,98,0.0,157330.0,15050.0,5010.0,0.0,0.0,125.0,0.0,358,0,505,49,76,0,252,3692,932,779,106,373.0,373.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,1.6,1.4,2.0,0.0,0.0,0.5,0.5,300,300,0,0,1,1,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14000000,7000000,2.0,13.97,14.61
1360,1486,39,КОСТАНАЙСКАЯ ОБЛАСТЬ,3950,КАРАБАЛЫКСКИЙ РАЙОН,395046,КОСОБИНСКИЙ С.О.,2023,502,502,345,55,290,114,157,9,3,70000,215,215,0,0,234648.0,193720.0,19160.0,21622.0,0.0,0.0,146.0,0.0,53.0,2.0,3.0,38.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,31,22311.9,19048.9,0.0,0.0,3263.0,0.0,12155.9,9528.9,0.0,1127.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1,1,1,1,1,1,,214,149,0.0,193720.0,19160.0,21622.0,0.0,0.0,146.0,0.0,724,0,929,5,234,0,16,2215,108,41,67,434.0,434.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,60.2,30.0,7.0,15.0,3.5,0.0,0.0,1.7,3.0,703,703,0,0,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21000000,7000000,1.0,13.6,15.57
1361,1487,39,КОСТАНАЙСКАЯ ОБЛАСТЬ,3950,КАРАБАЛЫКСКИЙ РАЙОН,395047,МИХАЙЛОВСКИЙ С.О.,2023,760,760,424,59,365,110,336,8,3,150000,282,282,0,0,69235.0,49630.0,403.0,18985.0,0.0,0.0,217.0,0.0,541.0,10.0,12.0,180.0,300.0,20.0,12.0,1.0,2.0,3.0,0.1,0.1,0.5,0.0,0.6,32,12066.0,9956.0,0.0,0.0,2110.0,0.0,8993.0,6979.0,0.0,1506.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1,1,1,1,1,1,,282,242,0.0,49630.0,403.0,18985.0,0.0,0.0,217.0,0.0,1541,0,457,3,197,0,284,5185,428,773,4,1701.0,1701.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,30.0,18.0,20.0,3.0,69.5,1.0,1.5,3.0,710,710,0,0,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,11950000,5975000,2.0,15.6,16.47
1362,1488,39,КОСТАНАЙСКАЯ ОБЛАСТЬ,3950,КАРАБАЛЫКСКИЙ РАЙОН,395049,НОВОТРОИЦКИЙ С.О.,2023,996,996,552,77,475,143,444,1,3,120000,340,547,0,0,491310.0,450097.0,12185.0,28722.0,0.0,0.0,306.0,0.0,58.4,2.0,2.0,39.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.0,0.0,26,7539.0,6581.0,0.0,18.0,940.0,0.0,8225.1,7721.6,0.0,486.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1,1,1,1,1,1,,347,266,0.0,450097.0,12185.0,28722.0,0.0,0.0,306.0,0.0,1464,0,2744,39,555,0,31,11855,1311,1373,466,971.0,971.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,21.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,800,800,0,0,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,17250000,8625000,2.0,14.81,16.5
1363,1489,39,КОСТАНАЙСКАЯ ОБЛАСТЬ,3950,КАРАБАЛЫКСКИЙ РАЙОН,395053,УРНЕКСКИЙ С.О.,2023,541,541,384,236,148,139,157,5,3,140000,255,195,0,0,241102.0,212500.0,8780.0,19630.0,0.0,0.0,192.0,0.0,90.8,6.0,9.6,65.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,1.0,14,3816.0,3160.0,0.0,0.0,656.0,0.0,3323.0,1779.0,0.0,1544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1,1,1,1,1,1,,195,158,0.0,212500.0,8780.0,19630.0,0.0,0.0,192.0,0.0,1119,0,1297,95,286,0,220,4742,850,810,187,1146.0,1146.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,30.0,7.0,14.0,4.0,0.0,0.0,2.0,3.0,703,703,0,0,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,65500000,3119047,21.0,17.5,19.57
1364,1490,39,КОСТАНАЙСКАЯ ОБЛАСТЬ,3950,КАРАБАЛЫКСКИЙ РАЙОН,395055,ПОБЕДИНСКАЯ С.А.,2023,288,180,99,25,74,20,91,5,2,140000,103,103,0,0,67217.0,61140.0,2619.0,3376.0,0.0,0.0,82.0,0.0,55.0,4.0,5.0,35.0,0.9,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,12,3543.0,3199.0,0.0,0.0,344.0,0.0,2373.0,2373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,0,1,1,1,1,1,,103,69,0.0,61140.0,2619.0,3376.0,0.0,0.0,82.0,0.0,104,0,440,2,121,0,19,1041,25,40,0,257.0,257.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,7.0,10.0,7.0,1.0,0.0,2.0,0.2,0.2,224,224,0,0,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,14000000,5500000,2.0,14.7,16.53
1365,1491,39,КОСТАНАЙСКАЯ ОБЛАСТЬ,3950,КАРАБАЛЫКСКИЙ РАЙОН,395059,СМИРНОВСКИЙ С.О.,2023,1015,1015,591,55,536,142,255,14,3,140000,381,381,0,0,415021.0,363203.0,8870.0,42590.0,0.0,0.0,358.0,0.0,161.0,5.0,10.0,121.0,5.0,4.0,4.0,2.0,2.0,0.5,1.0,1.0,2.0,0.0,3.0,16,3131.9,3113.9,0.0,0.0,18.0,0.0,2895.0,2810.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1,1,1,1,1,1,,381,250,0.0,363203.0,8870.0,42590.0,0.0,0.0,358.0,0.0,1100,0,816,3,329,0,546,3938,424,236,65,871.0,871.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5,30.0,16.0,19.0,8.0,0.0,7.5,2.0,1.0,580,580,0,0,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10200000,5100000,2.0,13.21,15.28
1366,1492,39,КОСТАНАЙСКАЯ ОБЛАСТЬ,3950,КАРАБАЛЫКСКИЙ РАЙОН,395063,СТАНЦИОНЫЙ С.О.,2023,1518,1518,778,63,715,86,740,0,3,70000,548,548,0,0,583331.0,429614.0,11960.0,141249.0,0.0,0.0,508.0,0.0,41.0,1.9,2.7,32.3,0.5,1.2,1.2,0.9,0.1,0.1,0.1,0.2,0.1,0.0,0.0,8,4274.0,4035.0,0.0,0.0,239.0,0.0,3995.0,3995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1,1,1,1,1,1,,548,336,0.0,429614.0,11960.0,141249.0,0.0,0.0,508.0,0.0,938,0,595,15,156,0,340,5444,96,361,7,739.0,739.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,11.7,1.2,4.0,2.8,0.0,0.7,0.8,0.3,614,614,0,0,1,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28000000,9300000,1.0,14.91,16.38
1367,1493,39,КОСТАНАЙСКАЯ ОБЛАСТЬ,3950,КАРАБАЛЫКСКИЙ РАЙОН,395065,ТОГУЗАКСКИЙ С.О.,2023,2743,2743,1302,562,740,180,1441,158,3,130000,1038,1038,0,0,867640.0,637767.0,50500.0,178426.0,0.0,0.0,947.0,0.0,25.0,2.0,3.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,24,6405.5,6285.5,0.0,0.0,120.0,0.0,6217.5,5331.5,0.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1,1,1,1,1,1,,1038,470,0.0,637767.0,50500.0,178426.0,0.0,0.0,947.0,0.0,2063,0,1998,32,292,0,1160,6063,60,64,15,2045.0,2045.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,28.0,6.0,6.0,12.0,0.0,0.0,0.0,0.0,903,903,0,0,1,1,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,11000000,5500000,2.0,15.14,15.56
1368,1494,39,КОСТАНАЙСКАЯ ОБЛАСТЬ,3952,КАРАСУСКИЙ РАЙОН,395230,КАРАСУСКИЙ С.О.,2023,4932,4932,4318,2909,1409,52,614,71,4,150000,1501,1314,0,0,543935.0,534285.0,9650.0,0.0,0.0,0.0,534285.0,0.0,446.7,46.9,44.7,263.2,14.6,29.1,21.4,5.6,6.3,6.8,5.9,1.1,1.1,0.0,0.0,36,39833.0,24475.0,0.0,0.0,13203.0,2155.0,33486.0,30339.0,0.0,2876.0,271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,1,1,1,1,1,1,1,1,1,,1501,1028,0.0,534285.0,9650.0,0.0,0.0,0.0,534285.0,0.0,1051,201,2194,87,548,0,4057,36178,4361,3308,368,1968.0,1968.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,205.5,36.1,21.9,57.3,61.2,0.0,12.1,6.0,10.9,3798750,3798750,0,0,1,1,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5,39400000,0,0.0,13.44,13.11
1369,1495,39,КОСТАНАЙСКАЯ ОБЛАСТЬ,3952,КАРАСУСКИЙ РАЙОН,395231,АЙДАРЛИНСКИЙ С.О.,2023,1131,1131,795,67,728,144,336,111,3,150000,430,390,0,0,143565.0,143565.0,0.0,0.0,0.0,0.0,143565.0,0.0,119.1,11.6,11.7,84.0,3.9,2.4,2.5,0.3,0.7,0.9,0.6,0.5,0.0,0.0,0.0,40,34066.0,32874.0,1192.0,0.0,0.0,0.0,39543.0,37160.0,0.0,953.0,1430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,1,1,1,1,1,1,1,1,1,,430,374,0.0,143565.0,0.0,0.0,0.0,0.0,143565.0,0.0,1789,165,826,39,37,0,1670,23614,2719,2368,49,2140.0,2140.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,108.7,61.4,8.2,6.4,19.3,0.0,7.8,2.5,3.1,2125200,2125200,0,0,1,1,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,13625000,5312500,2.0,14.6,14.53
1370,1496,39,КОСТАНАЙСКАЯ ОБЛАСТЬ,3952,КАРАСУСКИЙ РАЙОН,395241,ЖАМБЫЛСКИЙ С.О.,2023,505,496,268,32,236,29,237,2,4,120000,170,165,0,0,75110.0,69479.0,1561.0,0.0,4070.0,0.0,69479.0,0.0,103.0,7.1,5.7,71.0,8.2,2.8,3.5,2.1,0.8,1.2,0.3,0.2,0.1,0.0,0.0,85,47926.0,47926.0,0.0,0.0,0.0,0.0,89332.0,84276.0,0.0,4224.0,832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,1,1,1,1,1,1,1,1,1,,170,134,0.0,69479.0,1561.0,0.0,4070.0,0.0,69479.0,0.0,506,215,276,48,34,0,831,5086,624,804,194,670.0,670.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,67.1,29.1,5.0,7.0,19.0,0.0,2.0,3.0,2.0,534000,534000,0,0,1,1,,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,8200000,4100000,2.0,16.57,16.8
1371,1497,39,КОСТАНАЙСКАЯ ОБЛАСТЬ,3952,КАРАСУСКИЙ РАЙОН,395247,ИЛЬИЧЕВСКИЙ С.О.,2023,1037,992,729,86,643,69,308,13,4,140000,305,305,0,0,179148.0,162490.0,4348.0,0.0,12310.0,0.0,162490.0,0.0,160.5,11.3,9.3,116.0,8.1,3.5,4.6,0.0,1.0,4.7,1.0,1.0,0.0,0.0,0.0,42,31460.0,31460.0,0.0,0.0,0.0,0.0,34440.0,30495.0,0.0,1263.0,2682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,1,1,1,1,1,1,1,1,1,,305,250,0.0,162490.0,4348.0,0.0,12310.0,0.0,162490.0,0.0,1005,571,1439,64,729,0,818,4478,90,883,2,1605.0,1605.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,187.5,71.0,8.4,82.1,20.4,0.0,2.6,2.6,0.4,470190,470190,0,0,1,1,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0,6,2.0,14.83,15.88
1372,1498,39,КОСТАНАЙСКАЯ ОБЛАСТЬ,3952,КАРАСУСКИЙ РАЙОН,395251,КАРАМЫРЗИНСКИЙ С.О.,2023,785,785,659,67,592,54,126,0,4,150000,180,180,0,0,73025.0,66932.0,0.0,0.0,6093.0,0.0,66932.0,0.0,52.1,3.6,3.0,39.4,1.2,1.3,0.9,0.4,0.6,1.5,0.2,0.0,0.0,0.0,0.0,20,21856.0,21856.0,0.0,0.0,0.0,0.0,21382.0,19496.0,0.0,665.0,1221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,1,1,1,1,1,1,1,1,1,,180,150,0.0,66932.0,0.0,0.0,6093.0,0.0,66932.0,0.0,601,415,1324,29,355,0,1184,3954,389,229,242,446.0,446.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,135.4,65.4,9.6,44.8,11.4,0.0,2.3,0.6,1.3,415170,415170,0,0,1,1,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,8000000,4000000,2.0,14.11,15.17
1373,1499,39,КОСТАНАЙСКАЯ ОБЛАСТЬ,3952,КАРАСУСКИЙ РАЙОН,395253,КОЙБАГАРСКИЙ С.О.,2023,2000,2000,1131,73,1058,44,869,82,3,140000,623,623,0,0,696711.0,316020.0,835.0,0.0,379856.0,0.0,316020.0,0.0,231.8,16.9,15.8,175.9,6.3,5.2,4.3,0.9,1.3,4.6,0.3,0.3,0.0,0.0,0.0,7,4945.0,4945.0,0.0,0.0,0.0,0.0,5764.0,5176.0,0.0,266.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,1,1,1,1,1,1,1,1,1,,623,257,0.0,316020.0,835.0,0.0,379856.0,0.0,316020.0,0.0,855,142,740,13,143,0,683,5722,527,508,0,1010.0,1010.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,48.2,7.5,15.7,11.3,0.0,3.4,1.7,1.2,600810,600810,0,0,1,1,,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,10000000,10000000,2.0,16.98,16.85
